treatment_num,salinity_treat,temp_treat,replicate_num,spore_release_date,analysis_date,days_post_release,settled_spore_count,settled_germ_tube_spores,area_um2,settled_spore_density,germ_tube_density,settlement_density_per_um2,settlement_density,view,image,oogonia_count,oogonia_density_per_um2,oogonia_density,gam_count,gam_density_per_um2,gam_density,gam_percent_cover,sex,m_f_ratio,gam_number,gam_size_wrong,gam_size_um2,sporophyte_count,sporophyte_density_per_um2,sporophyte_density,sporophyte_percent_cover,sporophyte_num,sporophyte_size_wrong_um2_next_is_mm2,sporophyte_size_um2,sporophyte_height_mm,blade_num,blade_wet_mass,blade_dry_mass,blade_length_cm,blade_width_cm,blade_thickness_mm,blade_area_cm2,cross_sec_num,cell_type,cell_num,cell_area_wrong,cell_area_um2
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,31,0.00929,0.929,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,32,0.00782,0.782,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,33,0.01469,1.469,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,34,0.01304,1.304,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,35,0.02045,2.045,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,36,0.01278,1.278,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,37,0.00779,0.779,,,,,,,,,,,,,,,,,,,,
3,dec,amb,2,2024-04-30,45434,22,,,4957.576,,,,,3,IMG_1679,,,,38,0.007665036,7665.0363,0.965713889,,,38,0.01422,1.422,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,1,0.0089,0.89,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,2,0.01005,1.005,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,3,0.01344,1.344,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,4,0.01874,1.874,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,5,0.0119,1.19,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,6,0.0129,1.29,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,7,0.00834,0.834,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,8,0.01124,1.124,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,9,0.00936,0.936,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,10,0.00975,0.975,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,11,0.01198,1.198,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,12,0.01558,1.558,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,13,0.01791,1.791,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,14,0.0149,1.49,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,15,0.01163,1.163,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,1,IMG_1680,,,,41,0.008308321,8308.32056,1.108350227,,,16,0.01251,1.251,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,17,0.02176,2.176,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,18,0.01565,1.565,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,19,0.00554,0.554,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,20,0.00986,0.986,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,21,0.00877,0.877,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,22,0.01868,1.868,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,23,0.01129,1.129,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,24,0.01202,1.202,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,25,0.01132,1.132,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,26,0.00858,0.858,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,27,0.01801,1.801,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,2,IMG_1681,,,,41,0.008308321,8308.32056,1.108350227,,,28,0.0124,1.24,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,29,0.02303,2.303,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,30,0.01462,1.462,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,31,0.0168,1.68,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,32,0.01353,1.353,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,33,0.00842,0.842,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,34,0.02713,2.713,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,35,0.01073,1.073,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,36,0.0148,1.48,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,37,0.01507,1.507,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,38,0.01385,1.385,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,39,0.02198,2.198,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,40,0.01098,1.098,,,,,,,,,,,,,,,,,,,,
3,dec,amb,3,2024-04-30,45434,22,,,4934.812,,,,,3,IMG_1682,,,,41,0.008308321,8308.32056,1.108350227,,,41,0.003,0.3,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,1,IMG_1684,,,,18,0.003603097,3603.097222,0.446724004,,,1,0.01126,1.126,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,1,IMG_1684,,,,18,0.003603097,3603.097222,0.446724004,,,2,0.01805,1.805,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,1,IMG_1684,,,,18,0.003603097,3603.097222,0.446724004,,,3,0.00842,0.842,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,1,IMG_1684,,,,18,0.003603097,3603.097222,0.446724004,,,4,0.01409,1.409,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,1,IMG_1684,,,,18,0.003603097,3603.097222,0.446724004,,,5,0.0082,0.82,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,1,IMG_1684,,,,18,0.003603097,3603.097222,0.446724004,,,6,0.01075,1.075,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,1,IMG_1684,,,,18,0.003603097,3603.097222,0.446724004,,,7,0.01534,1.534,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,2,IMG_1685,,,,18,0.003603097,3603.097222,0.446724004,,,8,0.01002,1.002,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,2,IMG_1685,,,,18,0.003603097,3603.097222,0.446724004,,,9,0.01314,1.314,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,2,IMG_1685,,,,18,0.003603097,3603.097222,0.446724004,,,10,0.01178,1.178,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,2,IMG_1685,,,,18,0.003603097,3603.097222,0.446724004,,,11,0.01665,1.665,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,2,IMG_1685,,,,18,0.003603097,3603.097222,0.446724004,,,12,0.00842,0.842,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,3,IMG_1686,,,,18,0.003603097,3603.097222,0.446724004,,,13,0.01607,1.607,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,3,IMG_1686,,,,18,0.003603097,3603.097222,0.446724004,,,14,0.02034,2.034,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,3,IMG_1686,,,,18,0.003603097,3603.097222,0.446724004,,,15,0.00974,0.974,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,3,IMG_1686,,,,18,0.003603097,3603.097222,0.446724004,,,16,0.01045,1.045,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,3,IMG_1686,,,,18,0.003603097,3603.097222,0.446724004,,,17,0.01064,1.064,,,,,,,,,,,,,,,,,,,,
3,dec,amb,4,2024-04-30,45434,22,,,4995.702,,,,,3,IMG_1686,,,,18,0.003603097,3603.097222,0.446724004,,,18,0.00981,0.981,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,1,0.00899,0.899,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,2,0.01376,1.376,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,3,0.01737,1.737,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,4,0.01336,1.336,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,5,0.01201,1.201,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,6,0.00875,0.875,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,7,0.01331,1.331,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,8,0.01417,1.417,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,9,0.00697,0.697,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,10,0.0222,2.22,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,11,0.02202,2.202,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,12,0.01411,1.411,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,13,0.00572,0.572,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,14,0.01528,1.528,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,1,IMG_1687,,,,43,0.008738995,8738.995471,1.146739115,,,15,0.0099,0.99,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,16,0.01715,1.715,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,17,0.01097,1.097,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,18,0.01169,1.169,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,19,0.01142,1.142,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,20,0.00794,0.794,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,21,0.01385,1.385,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,22,0.01327,1.327,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,23,0.01617,1.617,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,24,0.00939,0.939,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,25,0.00864,0.864,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,26,0.01259,1.259,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,2,IMG_1688,,,,43,0.008738995,8738.995471,1.146739115,,,27,0.01461,1.461,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,28,0.01481,1.481,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,29,0.01923,1.923,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,30,0.01169,1.169,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,31,0.02376,2.376,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,32,0.01205,1.205,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,33,0.00933,0.933,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,34,0.00712,0.712,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,35,0.01149,1.149,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,36,0.02024,2.024,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,37,0.0302,3.02,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,38,0.00734,0.734,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,39,0.00791,0.791,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,40,0.01425,1.425,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,41,0.00787,0.787,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,42,0.01276,1.276,,,,,,,,,,,,,,,,,,,,
3,dec,amb,5,2024-04-30,45434,22,,,4920.474,,,,,3,IMG_1689,,,,43,0.008738995,8738.995471,1.146739115,,,43,0.00859,0.859,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,1,IMG_1690,,,,17,0.003453749,3453.749319,0.492179594,,,1,0.0094,0.94,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,1,IMG_1690,,,,17,0.003453749,3453.749319,0.492179594,,,2,0.01945,1.945,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,1,IMG_1690,,,,17,0.003453749,3453.749319,0.492179594,,,3,0.01998,1.998,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,1,IMG_1690,,,,17,0.003453749,3453.749319,0.492179594,,,4,0.01606,1.606,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,1,IMG_1690,,,,17,0.003453749,3453.749319,0.492179594,,,5,0.0061,0.61,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,1,IMG_1690,,,,17,0.003453749,3453.749319,0.492179594,,,6,0.01159,1.159,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,2,IMG_1692,,,,17,0.003453749,3453.749319,0.492179594,,,7,0.01824,1.824,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,2,IMG_1692,,,,17,0.003453749,3453.749319,0.492179594,,,8,0.01055,1.055,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,2,IMG_1692,,,,17,0.003453749,3453.749319,0.492179594,,,9,0.01196,1.196,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,2,IMG_1692,,,,17,0.003453749,3453.749319,0.492179594,,,10,0.01417,1.417,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,3,IMG_1693,,,,17,0.003453749,3453.749319,0.492179594,,,11,0.0226,2.26,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,3,IMG_1693,,,,17,0.003453749,3453.749319,0.492179594,,,12,0.01077,1.077,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,3,IMG_1693,,,,17,0.003453749,3453.749319,0.492179594,,,13,0.02325,2.325,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,3,IMG_1693,,,,17,0.003453749,3453.749319,0.492179594,,,14,0.0147,1.47,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,3,IMG_1693,,,,17,0.003453749,3453.749319,0.492179594,,,15,0.01592,1.592,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,3,IMG_1693,,,,17,0.003453749,3453.749319,0.492179594,,,16,0.00966,0.966,,,,,,,,,,,,,,,,,,,,
3,dec,amb,6,2024-04-30,45434,22,,,4922.187,,,,,3,IMG_1693,,,,17,0.003453749,3453.749319,0.492179594,,,17,0.00786,0.786,,,,,,,,,,,,,,,,,,,,
4,dec,inc,1,2024-04-30,45434,22,,,4920.484,,,,,1,IMG_1695,,,,4,0.000812928,812.9281591,0.250828983,,,1,0.02119,2.119,,,,,,,,,,,,,,,,,,,,
4,dec,inc,1,2024-04-30,45434,22,,,4920.484,,,,,2,IMG_1696,,,,4,0.000812928,812.9281591,0.250828983,,,2,0.02555,2.555,,,,,,,,,,,,,,,,,,,,
4,dec,inc,1,2024-04-30,45434,22,,,4920.484,,,,,3,IMG_1697,,,,4,0.000812928,812.9281591,0.250828983,,,3,0.06388,6.388,,,,,,,,,,,,,,,,,,,,
4,dec,inc,1,2024-04-30,45434,22,,,4920.484,,,,,3,IMG_1697,,,,4,0.000812928,812.9281591,0.250828983,,,4,0.0128,1.28,,,,,,,,,,,,,,,,,,,,
4,dec,inc,2,2024-04-30,45434,22,,,4971.591,,,,,1,IMG_1698,,,,3,0.000603429,603.4285604,0.263295995,,,1,0.04549,4.549,,,,,,,,,,,,,,,,,,,,
4,dec,inc,2,2024-04-30,45434,22,,,4971.591,,,,,2,IMG_1700,,,,3,0.000603429,603.4285604,0.263295995,,,2,0.03744,3.744,,,,,,,,,,,,,,,,,,,,
4,dec,inc,2,2024-04-30,45434,22,,,4971.591,,,,,3,IMG_1702,,,,3,0.000603429,603.4285604,0.263295995,,,3,0.04797,4.797,,,,,,,,,,,,,,,,,,,,
4,dec,inc,3,2024-04-30,45434,22,,,4934.557,,,,,1,IMG_1703,,,,11,0.002229177,2229.176804,0.563150856,,,1,0.03127,3.127,,,,,,,,,,,,,,,,,,,,
4,dec,inc,3,2024-04-30,45434,22,,,4934.557,,,,,1,IMG_1703,,,,11,0.002229177,2229.176804,0.563150856,,,2,0.01572,1.572,,,,,,,,,,,,,,,,,,,,
4,dec,inc,3,2024-04-30,45434,22,,,4934.557,,,,,1,IMG_1703,,,,11,0.002229177,2229.176804,0.563150856,,,3,0.02065,2.065,,,,,,,,,,,,,,,,,,,,
4,dec,inc,3,2024-04-30,45434,22,,,4934.557,,,,,2,IMG_1704,,,,11,0.002229177,2229.176804,0.563150856,,,4,0.03655,3.655,,,,,,,,,,,,,,,,,,,,
